2021-09-18 10:18:40.788 | INFO     | PY.MiguTemplate.businessIntegration.COMPATIBILITY_TEST:inner:26 - 开始调用函数：more_line
2021-09-18 10:18:40.790 | INFO     | __main__:more_line:737 - someline启动线程
2021-09-18 10:19:27.663 | INFO     | PY.MiguTemplate.businessIntegration.COMPATIBILITY_TEST:inner:26 - 开始调用函数：more_line
2021-09-18 10:19:27.663 | INFO     | __main__:more_line:737 - someline启动线程
2021-09-18 10:19:44.712 | INFO     | __main__:more_line:744 - 第1次循环执行test_case01用例
2021-09-18 10:19:44.715 | INFO     | __main__:more_line:747 - 第1次循环thread_list--》：[['2021-9-3', {'name': '常规场景测试', 'address': {'l1': ['成都市双流区中柏路276号香榭国际3期', '成都市双流区中和镇仁和路1300号龙祥佳苑', '成都市锦江区三圣街道锦水街5号附3锦水花乡', '成都市锦江区东篱花木产业园一号门柒栎花园'], 'l2': ['成都市锦江区牡丹街199号人居东御佲家', '成都市锦江区银木街675号蓝润·V客东都2期', '成都市锦江区月季街167号华韵天府', '成都市龙泉驿区悦来街20号今典小区'], 'l3': ['成都市锦江区静明路320号锦江国际花园', '成都市锦江区大渡河路666号九林语·叠云阁', '成都市锦江区马家沟128号花果新居1期', '成都市锦江区花园街123号彩域']}, 'testdate': {'t1': '2021-9-3', 't2': '2021-9-6', 't3': '2021-9-7'}}], ['2021-9-6', {'name': '常规场景测试', 'address': {'l1': ['成都市双流区中柏路276号香榭国际3期', '成都市双流区中和镇仁和路1300号龙祥佳苑', '成都市锦江区三圣街道锦水街5号附3锦水花乡', '成都市锦江区东篱花木产业园一号门柒栎花园'], 'l2': ['成都市锦江区牡丹街199号人居东御佲家', '成都市锦江区银木街675号蓝润·V客东都2期', '成都市锦江区月季街167号华韵天府', '成都市龙泉驿区悦来街20号今典小区'], 'l3': ['成都市锦江区静明路320号锦江国际花园', '成都市锦江区大渡河路666号九林语·叠云阁', '成都市锦江区马家沟128号花果新居1期', '成都市锦江区花园街123号彩域']}, 'testdate': {'t1': '2021-9-3', 't2': '2021-9-6', 't3': '2021-9-7'}}], ['2021-9-7', {'name': '常规场景测试', 'address': {'l1': ['成都市双流区中柏路276号香榭国际3期', '成都市双流区中和镇仁和路1300号龙祥佳苑', '成都市锦江区三圣街道锦水街5号附3锦水花乡', '成都市锦江区东篱花木产业园一号门柒栎花园'], 'l2': ['成都市锦江区牡丹街199号人居东御佲家', '成都市锦江区银木街675号蓝润·V客东都2期', '成都市锦江区月季街167号华韵天府', '成都市龙泉驿区悦来街20号今典小区'], 'l3': ['成都市锦江区静明路320号锦江国际花园', '成都市锦江区大渡河路666号九林语·叠云阁', '成都市锦江区马家沟128号花果新居1期', '成都市锦江区花园街123号彩域']}, 'testdate': {'t1': '2021-9-3', 't2': '2021-9-6', 't3': '2021-9-7'}}]]
2021-09-18 10:19:44.718 | INFO     | PY.MiguTemplate.businessIntegration.COMPATIBILITY_TEST:inner:26 - 开始调用函数：save_data
2021-09-18 10:19:44.719 | INFO     | PY.MiguTemplate.businessIntegration.COMPATIBILITY_TEST:inner:26 - 开始调用函数：save_data
2021-09-18 10:19:44.720 | INFO     | __main__:save_file:175 - D:/PyCharm/PY/MiguTemplate/mobileTicket\test_mode\四川省端到端媒体质量优化分析-用例模板.xlsx
2021-09-18 10:19:44.720 | INFO     | PY.MiguTemplate.businessIntegration.COMPATIBILITY_TEST:inner:26 - 开始调用函数：save_data
2021-09-18 10:19:44.720 | INFO     | __main__:more_line:750 - -------------------------
